#Month,Day,1980's Average,1990's Average,2000's Average,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
03,12,14763844,14436125,14188453,-9999,14628438,14249688,14088750,13757031,13868594,14472813,14133906,14316250,13717500,14292969,14171719
03,13,14771063,14446813,14175828,-9999,14622969,14138750,14046406,13706875,13823125,14465938,14118281,14316563,13722188,14311094,14245313
03,14,14769844,14437563,14152891,-9999,14614063,14045313,13993125,13619063,13790469,14425313,14149375,14290938,13762344,14212969,14252969
03,15,14753993,14432000,14131781,-9999,14648750,14033281,13928281,13529063,13719531,14364844,14162969,14250156,13817813,14303906,14276563
03,16,14742639,14422875,14105344,-9999,14700313,14043438,13890000,13460625,13651406,14335938,14216875,14300000,13856094,14394219,14257813
03,17,14731701,14408500,14081016,-9999,14736719,14060781,13832188,13457500,13700938,14312500,14225313,14296563,13845469,14433281,14206094
03,18,14702118,14382125,14073625,-9999,14792031,14093594,13770781,13438438,13682344,14317188,14268906,14299844,13770469,14382969,14161406
03,19,14680382,14378875,14057969,-9999,14800938,14100313,13713750,13452344,13595000,14333906,14236250,14262031,13712813,14398750,14101563
03,20,14666250,14367938,14044500,-9999,14811875,14075625,13612500,13459219,13557188,14328438,14163594,14242500,13675938,14412188,14062813
03,21,14655313,14372625,14025016,-9999,14844063,14062188,13547813,13442344,13564375,14320156,14212656,14241094,13640313,14349219,14052969
03,22,14650660,14383750,14011766,-9999,14840313,14003750,13580781,13410469,13629219,14311875,14251250,14214531,13636406,14317344,14043906
03,23,14627743,14385938,14002781,-9999,14805469,13984219,13586875,13373125,13621875,14294219,14259063,14185469,13676875,14294531,14055938
03,24,14609375,14377875,13998610,-9999,14802969,14012031,13586719,13297344,13594219,14269844,14240469,14242813,13694219,14089844,14017344
03,25,14606531,14377688,13989235,-9999,14800781,14058281,13586719,13306250,13648438,14276563,14209219,14282344,13732344,14136094,14029531
03,26,14600656,14362813,13988922,-9999,14771094,14087500,13565938,13329688,13677188,14279844,14177500,14264688,13743750,14284844,14043594
03,27,14606007,14353438,13976234,-9999,14755781,14111250,13552813,13320781,13646250,14267969,14119063,14256719,13740469,14267188,14069531
03,28,14571875,14349000,13949031,-9999,14718594,14030156,13587500,13292969,13584844,14211875,14092656,14299219,13718438,14267969,14029844
03,29,14559883,14355563,13909828,-9999,14647031,14016875,13592500,13280469,13523594,14164375,14042344,14363438,13697500,14249219,13966719
03,30,14549375,14353438,13884938,-9999,14533906,13977969,13586563,13267500,13479063,14122969,13996250,14405781,13707969,14258594,13999531
03,31,14535352,14340063,13854875,-9999,14428281,13950469,13543906,13256719,13459375,14106875,13965469,14407344,13753438,14273125,13976094
04,01,14502422,14312000,13823547,-9999,14409219,13920156,13527969,13305938,13445781,14072188,13930000,14395000,13762656,14235469,13982344
04,02,14483906,14288563,13798453,-9999,14335781,13882031,13513281,13340938,13436563,14074844,13933438,14379531,13722969,14193125,13987031
04,03,14455820,14245375,13780078,-9999,14250469,13847188,13494219,13311719,13430313,14063906,13940469,14328438,13651875,14203594,13904688
04,04,14413854,14201688,13752656,-9999,14172813,13793906,13508750,13306406,13427813,13977188,13902344,14280781,13562500,14133125,13790625
04,05,14427656,14165938,13720563,-9999,14129375,13723125,13480938,13280156,13404688,13925156,13840313,14228281,13560938,14025156,13726875
04,06,14400703,14124188,13688047,-9999,14098750,13680156,13433906,13225625,13377344,13925156,13783750,14207969,13525156,14010781,13716094
04,07,14368359,14086688,13648969,-9999,14101719,13621875,13392344,13157031,13324688,13926563,13765000,14235625,13486563,14006719,13717188
04,08,14339922,14042938,13617063,-9999,14083438,13589844,13384063,13088906,13287656,13912656,13756563,14184531,13461406,13914531,13693906
04,09,14306836,13974063,13581735,-9999,14066875,13546250,13370000,13032969,13245469,13895156,13748281,14103906,13454688,13870469,13795938
04,10,14210625,13918188,13550016,-9999,14030156,13424531,13347031,13025000,13212188,13860469,13747813,14019844,13477344,13854219,13789844
04,11,14209063,13868125,13512656,-9999,13950938,13270313,13312969,13002344,13159688,13817188,13732500,13947813,13450625,13797188,13737188
04,12,14205859,13827500,13471625,-9999,13873594,13177188,13280313,12980625,13127344,13768125,13688438,13899375,13447188,13810625,13691406
04,13,14153828,13796375,13427578,-9999,13789375,13094531,13235313,12979688,13082344,13712969,13644688,13848281,13457344,13846250,13622813
04,14,14093555,13768500,13380375,-9999,13734688,13007031,13211875,13001875,13035000,13626250,13653281,13835781,13408438,13844531,13547813
04,15,13968542,13726313,13341735,-9999,13678906,12930625,13177500,13017656,12987813,13577344,13652031,13817500,13384375,13814219,13403906
04,16,13954618,13688125,13307563,-9999,13630938,12899688,13127188,13002813,12970313,13479688,13649219,13785469,13349688,13806875,13252656
04,17,13942750,13648250,13265672,-9999,13535313,12879531,13111563,12997813,12954063,13378906,13601094,13766406,13285000,13736563,13174375
04,18,13925688,13606000,13223969,-9999,13486406,12855156,13122969,13003750,12956094,13306094,13561406,13768594,13260313,13552656,13283594
04,19,13907781,13568938,13197422,-9999,13443281,12816406,13124219,12996406,12986875,13218750,13541875,13734531,13218281,13617656,13256406
04,20,13863656,13527313,13176985,-9999,13420938,12763594,13120156,12966875,12980781,13175938,13562188,13700625,13172813,13664375,13202344
04,21,13817313,13488688,13154125,-9999,13392188,12745938,13119375,12962656,12942813,13169219,13527656,13673125,13143125,13604375,13228281
04,22,13774000,13440750,13126250,-9999,13357813,12691094,13091563,12943594,12869531,13135469,13437969,13669219,13105000,13490938,13211406
04,23,13732500,13390188,13082547,-9999,13325938,12686875,13044688,12936563,12801250,13104844,13366250,13649531,13054688,13445156,13153438
04,24,13674156,13335694,13042344,-9999,13277031,12698281,13011094,12901406,12756406,13040313,13311094,13571719,13045781,13457656,13067344
04,25,13622500,13293188,12997563,-9999,13197344,12692031,12950938,12788906,12700781,12970469,13300000,13476094,13006719,13328594,12950000
04,26,13575844,13254688,12954891,-9999,13129063,12683125,12907031,12725313,12660781,12956563,13269063,13414219,12927813,13219844,12864844
04,27,13522438,13223125,12912188,-9999,13040938,12616719,12862969,12637813,12629688,12950469,13242656,13372500,12852656,13100625,12886875
04,28,13459438,13186875,12867094,-9999,12964219,12578281,12822500,12557813,12621719,12947969,13210000,13322813,12804688,13078594,12856094
04,29,13385094,13145375,12830203,-9999,12924375,12523594,12790938,12513750,12629844,12915781,13173594,13269688,12763281,13060938,12777813
04,30,13336000,13109188,12792266,-9999,12874063,12494063,12755000,12448750,12633750,12877969,13162031,13183750,12709531,12930156,12759688
05,01,13297969,13057563,12753469,-9999,12851094,12440156,12696406,12341250,12627813,12865156,13135156,13104844,12655000,12798125,12727813
05,02,13262375,13020500,12708031,-9999,12804063,12385625,12645156,12239531,12597031,12852344,13082188,13023594,12570313,12769063,12700781
05,03,13224281,12989875,12662578,-9999,12742969,12358750,12574063,12191094,12550000,12802969,13031875,12940469,12504219,12731250,12676094
