1981	2	24	15.838	67.033	20.261
1981	2	26	15.758	67.295	19.807
1981	2	28	15.811	67.356	19.703
1981	3	2	15.719	67.966	18.668
1981	3	4	15.843	67.764	19.008
1981	3	6	15.769	67.695	19.125
1981	3	8	15.819	67.762	19.011
1981	3	10	15.865	67.501	19.455
1981	3	12	15.802	67.165	20.032
1981	3	14	15.916	67.192	19.984
1981	3	16	15.878	67.37	19.678
1981	3	18	15.637	67.925	18.737
1981	3	20	15.767	67.579	19.321
1981	3	22	15.62	68.203	18.274
1981	3	24	15.693	67.975	18.653
1981	3	26	15.727	67.754	19.025
1981	3	28	15.611	67.843	18.875
1981	3	30	15.634	68.308	18.1
1981	4	1	15.555	68.061	18.509
1981	4	3	15.342	68.143	18.373
1981	4	5	15.374	68.176	18.318
1981	4	7	15.345	68.13	18.394
1981	4	9	15.383	68.03	18.561
1981	4	11	15.253	68.386	17.972
1981	4	13	15.22	68.32	18.08
1981	4	15	15.228	68.596	17.628
1981	4	17	15.139	68.664	17.517
1981	4	19	15.061	68.54	17.719
1981	4	21	15.052	68.245	18.204
1981	4	23	14.963	67.469	19.509
1981	4	25	14.888	67.656	19.19
1981	4	27	14.731	68.054	18.521
1981	4	29	14.619	68.337	18.052
1981	5	1	14.38	68.556	17.693
1981	5	3	14.387	68.44	17.883
1981	5	5	14.357	68.385	17.973
1981	5	7	14.186	68.76	17.362
1981	5	9	14.19	69.423	16.307
1981	5	11	14.191	68.817	17.27
1981	5	13	14.193	68.587	17.642
1981	5	15	14.085	69.073	16.86
1981	5	17	13.945	69.555	16.1
1981	5	19	13.882	69.942	15.503
1981	5	21	13.701	70.295	14.968
1981	5	23	13.551	70.568	14.56
1981	5	25	13.519	70.826	14.179
1981	5	27	13.498	70.474	14.699
1981	5	29	13.425	70.586	14.533
1981	5	31	13.354	70.934	14.021
1981	6	2	13.106	71.27	13.536
1981	6	4	13.039	71.089	13.796
1981	6	6	13.013	71.12	13.751
1981	6	8	12.904	71.336	13.441
1981	6	10	12.791	71.474	13.245
1981	6	12	12.737	71.422	13.318
1981	6	14	12.558	71.775	12.821
1981	6	16	12.539	71.762	12.839
1981	6	18	12.444	71.731	12.883
1981	6	20	12.278	71.745	12.864
1981	6	22	12.114	72.225	12.201
1981	6	24	12.078	71.804	12.781
1981	6	26	12.102	71.707	12.917
1981	6	28	11.845	72.45	11.897
1981	6	30	11.831	72.451	11.896
1981	7	2	11.442	72.942	11.243
1981	7	4	11.349	72.594	11.704
1981	7	6	11.191	72.736	11.515
1981	7	8	11.037	72.926	11.264
1981	7	10	10.906	73.244	10.852
1981	7	12	10.701	73.387	10.669
1981	7	14	10.667	72.913	11.282
1981	7	16	10.371	72.705	11.556
1981	7	18	10.136	73.227	10.874
1981	7	20	9.8469	74.167	9.6972
1981	7	22	9.7968	74.213	9.6404
1981	7	24	9.5622	74.299	9.5366
1981	7	26	9.2438	74.688	9.0732
1981	7	28	9.1138	75.065	8.6345
1981	7	30	8.9274	74.965	8.7496
1981	8	1	8.7612	74.957	8.7589
1981	8	3	8.6053	74.876	8.8525
1981	8	5	8.3387	75.07	8.6287
1981	8	7	8.2032	75.127	8.5629
1981	8	9	8.0261	75.086	8.6096
1981	8	11	7.9398	75.189	8.4924
1981	8	13	7.9023	75.307	8.3578
1981	8	15	7.828	75.154	8.5324
1981	8	17	7.746	75.161	8.5242
1981	8	19	7.6838	75.314	8.3504
1981	8	21	7.6095	75.11	8.5825
1981	8	23	7.5611	75.185	8.4964
1981	8	25	7.5033	75.243	8.4311
1981	8	27	7.4242	75.53	8.1078
1981	8	29	7.3121	75.651	7.9729
1981	8	31	7.3852	75.639	7.987
1981	9	2	7.3504	75.631	7.9958
1981	9	4	7.2538	75.756	7.8573
1981	9	6	7.0595	75.529	8.1089
1981	9	8	7.1711	75.409	8.2433
1981	9	10	6.9933	75.513	8.1263
1981	9	12	6.9769	75.743	7.8718
1981	9	14	7.0355	75.592	8.0393
1981	9	16	7.0501	75.725	7.892
1981	9	18	7.0641	75.728	7.8888
1981	9	20	7.1792	75.485	8.1583
1981	9	22	7.336	75.411	8.2407
1981	9	24	7.3213	75.583	8.0483
1981	9	26	7.3739	75.517	8.1224
1981	9	28	7.5677	75.369	8.2884
1981	9	30	7.6977	75.472	8.1724
1981	10	2	8.0613	75.295	8.372
1981	10	4	8.1525	75.341	8.3194
1981	10	6	8.2274	75.455	8.1919
1981	10	8	8.4119	75.289	8.379
1981	10	10	8.4509	75.329	8.3332
1981	10	12	8.7183	75.509	8.131
1981	10	14	8.9636	74.876	8.8524
1981	10	16	9.0858	74.929	8.7916
1981	10	18	9.1472	75.162	8.5229
1981	10	20	9.2174	74.968	8.7464
1981	10	22	9.1716	75.592	8.0388
1981	10	24	9.3016	75.595	8.0355
1981	10	26	9.5065	74.968	8.7456
1981	10	28	9.6844	75.335	8.327
1981	10	30	9.791	75.087	8.6086
1981	11	1	9.9599	74.631	9.1405
1981	11	3	9.9996	74.762	8.9857
1981	11	5	10.411	74.013	9.885
1981	11	7	10.597	74.268	9.5744
1981	11	9	10.586	74.319	9.5123
1981	11	11	10.721	74.11	9.7659
1981	11	13	10.967	73.027	11.133
1981	11	15	11.046	73.414	10.634
1981	11	17	11.284	72.287	12.117
1981	11	19	11.315	71.881	12.675
1981	11	21	11.421	71.672	12.965
1981	11	23	11.563	71.635	13.018
1981	11	25	11.703	71.665	12.976
1981	11	27	11.799	71.229	13.595
1981	11	29	11.969	70.531	14.614
1981	12	1	12.082	70.47	14.706
1981	12	3	12.422	69.84	15.659
1981	12	5	12.604	69.49	16.201
1981	12	7	12.762	69.672	15.919
1981	12	9	12.874	69.788	15.74
1981	12	11	13.025	69.211	16.64
1981	12	13	13.312	68.976	17.015
1981	12	15	13.519	69.191	16.672
1981	12	17	13.768	68.998	16.98
1981	12	19	13.888	68.747	17.384
1981	12	21	14.025	68.428	17.903
1981	12	23	13.978	69.09	16.832
1981	12	25	14.142	68.886	17.159
1981	12	27	14.034	69.369	16.391
1981	12	29	14.237	69.219	16.628
1981	12	31	14.371	68.98	17.009
1982	1	2	14.601	68.447	17.871
1982	1	4	14.731	68.599	17.623
1982	1	6	14.982	67.832	18.894
1982	1	8	15.122	67.763	19.01
1982	1	10	15.182	67.829	18.899
1982	1	12	15.261	67.528	19.408
1982	1	14	15.252	67.772	18.994
1982	1	16	15.319	68.006	18.601
1982	1	18	15.361	67.673	19.162
1982	1	20	15.313	68.066	18.501
1982	1	22	15.452	67.823	18.909
1982	1	24	15.507	67.822	18.91
1982	1	26	15.672	67.7	19.115
